FIPS,COUNTY,ST,DMA CODE,DMA NAME,ZIPCODE
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35760
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35761
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35762
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35763
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35767
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35773
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35801
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35802
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35803
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35804
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35805
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35806
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35807
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35808
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35809
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35810
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35811
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35812
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35813
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35814
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35815
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35816
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35824
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35893
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35894
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35895
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35896
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35897
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35898
01089,Madison,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35899
01091,Marengo,AL,698,MONTGOMERY,36732
01091,Marengo,AL,698,MONTGOMERY,36736
01091,Marengo,AL,698,MONTGOMERY,36738
01091,Marengo,AL,698,MONTGOMERY,36742
01091,Marengo,AL,698,MONTGOMERY,36745
01091,Marengo,AL,698,MONTGOMERY,36748
01091,Marengo,AL,698,MONTGOMERY,36754
01091,Marengo,AL,698,MONTGOMERY,36763
01091,Marengo,AL,698,MONTGOMERY,36764
01091,Marengo,AL,698,MONTGOMERY,36782
01091,Marengo,AL,698,MONTGOMERY,36783
01093,Marion,AL,630,BIRMINGHAM,35543
01093,Marion,AL,630,BIRMINGHAM,35548
01093,Marion,AL,630,BIRMINGHAM,35563
01093,Marion,AL,630,BIRMINGHAM,35564
01093,Marion,AL,630,BIRMINGHAM,35570
01093,Marion,AL,630,BIRMINGHAM,35594
01095,Marshall,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35016
01095,Marshall,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35175
01095,Marshall,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35747
01095,Marshall,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35950
01095,Marshall,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35951
01095,Marshall,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35957
01095,Marshall,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35964
01095,Marshall,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35976
01095,Marshall,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35980
01097,Mobile,AL,686,MOBILE-PENSACOLA,36505
01097,Mobile,AL,686,MOBILE-PENSACOLA,36509
01097,Mobile,AL,686,MOBILE-PENSACOLA,36512
01097,Mobile,AL,686,MOBILE-PENSACOLA,36521
01097,Mobile,AL,686,MOBILE-PENSACOLA,36522
01097,Mobile,AL,686,MOBILE-PENSACOLA,36523
01097,Mobile,AL,686,MOBILE-PENSACOLA,36525
01097,Mobile,AL,686,MOBILE-PENSACOLA,36528
01097,Mobile,AL,686,MOBILE-PENSACOLA,36541
01097,Mobile,AL,686,MOBILE-PENSACOLA,36544
01097,Mobile,AL,686,MOBILE-PENSACOLA,36560
01097,Mobile,AL,686,MOBILE-PENSACOLA,36568
01097,Mobile,AL,686,MOBILE-PENSACOLA,36571
01097,Mobile,AL,686,MOBILE-PENSACOLA,36572
01097,Mobile,AL,686,MOBILE-PENSACOLA,36575
01097,Mobile,AL,686,MOBILE-PENSACOLA,36582
01097,Mobile,AL,686,MOBILE-PENSACOLA,36587
01097,Mobile,AL,686,MOBILE-PENSACOLA,36590
01097,Mobile,AL,686,MOBILE-PENSACOLA,36601
01097,Mobile,AL,686,MOBILE-PENSACOLA,36602
01097,Mobile,AL,686,MOBILE-PENSACOLA,36603
01097,Mobile,AL,686,MOBILE-PENSACOLA,36604
01097,Mobile,AL,686,MOBILE-PENSACOLA,36605
01097,Mobile,AL,686,MOBILE-PENSACOLA,36606
01097,Mobile,AL,686,MOBILE-PENSACOLA,36607
01097,Mobile,AL,686,MOBILE-PENSACOLA,36608
01097,Mobile,AL,686,MOBILE-PENSACOLA,36609
01097,Mobile,AL,686,MOBILE-PENSACOLA,36610
01097,Mobile,AL,686,MOBILE-PENSACOLA,36611
01097,Mobile,AL,686,MOBILE-PENSACOLA,36612
01097,Mobile,AL,686,MOBILE-PENSACOLA,36613
01097,Mobile,AL,686,MOBILE-PENSACOLA,36615
01097,Mobile,AL,686,MOBILE-PENSACOLA,36616
01097,Mobile,AL,686,MOBILE-PENSACOLA,36617
01097,Mobile,AL,686,MOBILE-PENSACOLA,36618
01097,Mobile,AL,686,MOBILE-PENSACOLA,36619
01097,Mobile,AL,686,MOBILE-PENSACOLA,36621
01097,Mobile,AL,686,MOBILE-PENSACOLA,36622
01097,Mobile,AL,686,MOBILE-PENSACOLA,36625
01097,Mobile,AL,686,MOBILE-PENSACOLA,36628
01097,Mobile,AL,686,MOBILE-PENSACOLA,36630
01097,Mobile,AL,686,MOBILE-PENSACOLA,36633
01097,Mobile,AL,686,MOBILE-PENSACOLA,36640
01097,Mobile,AL,686,MOBILE-PENSACOLA,36641
01097,Mobile,AL,686,MOBILE-PENSACOLA,36644
01097,Mobile,AL,686,MOBILE-PENSACOLA,36652
01097,Mobile,AL,686,MOBILE-PENSACOLA,36660
01097,Mobile,AL,686,MOBILE-PENSACOLA,36663
01097,Mobile,AL,686,MOBILE-PENSACOLA,36670
01097,Mobile,AL,686,MOBILE-PENSACOLA,36671
01097,Mobile,AL,686,MOBILE-PENSACOLA,36675
01097,Mobile,AL,686,MOBILE-PENSACOLA,36685
01097,Mobile,AL,686,MOBILE-PENSACOLA,36688
01097,Mobile,AL,686,MOBILE-PENSACOLA,36689
01097,Mobile,AL,686,MOBILE-PENSACOLA,36690
01097,Mobile,AL,686,MOBILE-PENSACOLA,36691
01097,Mobile,AL,686,MOBILE-PENSACOLA,36693
01097,Mobile,AL,686,MOBILE-PENSACOLA,36695
01099,Monroe,AL,686,MOBILE-PENSACOLA,36425
01099,Monroe,AL,686,MOBILE-PENSACOLA,36439
01099,Monroe,AL,686,MOBILE-PENSACOLA,36444
01099,Monroe,AL,686,MOBILE-PENSACOLA,36445
01099,Monroe,AL,686,MOBILE-PENSACOLA,36449
01099,Monroe,AL,686,MOBILE-PENSACOLA,36457
01099,Monroe,AL,686,MOBILE-PENSACOLA,36458
01099,Monroe,AL,686,MOBILE-PENSACOLA,36460
01099,Monroe,AL,686,MOBILE-PENSACOLA,36461
01099,Monroe,AL,686,MOBILE-PENSACOLA,36462
01099,Monroe,AL,686,MOBILE-PENSACOLA,36470
01099,Monroe,AL,686,MOBILE-PENSACOLA,36471
01099,Monroe,AL,686,MOBILE-PENSACOLA,36480
01099,Monroe,AL,686,MOBILE-PENSACOLA,36481
01101,Montgomery,AL,698,MONTGOMERY,36013
01101,Montgomery,AL,698,MONTGOMERY,36036
01101,Montgomery,AL,698,MONTGOMERY,36043
01101,Montgomery,AL,698,MONTGOMERY,36046
01101,Montgomery,AL,698,MONTGOMERY,36052
01101,Montgomery,AL,698,MONTGOMERY,36057
01101,Montgomery,AL,698,MONTGOMERY,36064
01101,Montgomery,AL,698,MONTGOMERY,36065
01101,Montgomery,AL,698,MONTGOMERY,36069
01101,Montgomery,AL,698,MONTGOMERY,36101
01101,Montgomery,AL,698,MONTGOMERY,36102
01101,Montgomery,AL,698,MONTGOMERY,36103
01101,Montgomery,AL,698,MONTGOMERY,36104
01101,Montgomery,AL,698,MONTGOMERY,36105
01101,Montgomery,AL,698,MONTGOMERY,36106
01101,Montgomery,AL,698,MONTGOMERY,36107
01101,Montgomery,AL,698,MONTGOMERY,36108
01101,Montgomery,AL,698,MONTGOMERY,36109
01101,Montgomery,AL,698,MONTGOMERY,36110
01101,Montgomery,AL,698,MONTGOMERY,36111
01101,Montgomery,AL,698,MONTGOMERY,36112
01101,Montgomery,AL,698,MONTGOMERY,36113
01101,Montgomery,AL,698,MONTGOMERY,36114
01101,Montgomery,AL,698,MONTGOMERY,36115
01101,Montgomery,AL,698,MONTGOMERY,36116
01101,Montgomery,AL,698,MONTGOMERY,36117
01101,Montgomery,AL,698,MONTGOMERY,36118
01101,Montgomery,AL,698,MONTGOMERY,36119
01101,Montgomery,AL,698,MONTGOMERY,36120
01101,Montgomery,AL,698,MONTGOMERY,36121
01101,Montgomery,AL,698,MONTGOMERY,36123
01101,Montgomery,AL,698,MONTGOMERY,36124
01101,Montgomery,AL,698,MONTGOMERY,36125
01101,Montgomery,AL,698,MONTGOMERY,36130
01101,Montgomery,AL,698,MONTGOMERY,36131
01101,Montgomery,AL,698,MONTGOMERY,36132
01101,Montgomery,AL,698,MONTGOMERY,36133
01101,Montgomery,AL,698,MONTGOMERY,36134
01101,Montgomery,AL,698,MONTGOMERY,36135
01101,Montgomery,AL,698,MONTGOMERY,36140
01101,Montgomery,AL,698,MONTGOMERY,36141
01101,Montgomery,AL,698,MONTGOMERY,36142
01101,Montgomery,AL,698,MONTGOMERY,36177
01101,Montgomery,AL,698,MONTGOMERY,36191
01103,Morgan,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35601
01103,Morgan,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35602
01103,Morgan,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35603
01103,Morgan,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35609
01103,Morgan,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35619
01103,Morgan,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35621
01103,Morgan,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35622
01103,Morgan,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35640
01103,Morgan,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35670
01103,Morgan,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35673
01103,Morgan,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35699
01103,Morgan,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35754
01103,Morgan,AL,691,HUNTSVILLE-DECATUR-FLORENCE,35775
01105,Perry,AL,698,MONTGOMERY,36756
01105,Perry,AL,698,MONTGOMERY,36786
01107,Pickens,AL,630,BIRMINGHAM,35442
01107,Pickens,AL,630,BIRMINGHAM,35447
01107,Pickens,AL,630,BIRMINGHAM,35461
01107,Pickens,AL,630,BIRMINGHAM,35466
01107,Pickens,AL,630,BIRMINGHAM,35471
01107,Pickens,AL,630,BIRMINGHAM,35481
01109,Pike,AL,698,MONTGOMERY,36005
01109,Pike,AL,698,MONTGOMERY,36010
01109,Pike,AL,698,MONTGOMERY,36035
01109,Pike,AL,698,MONTGOMERY,36079
01109,Pike,AL,698,MONTGOMERY,36081
01109,Pike,AL,698,MONTGOMERY,36082
01111,Randolph,AL,524,ATLANTA,36263
01111,Randolph,AL,524,ATLANTA,36274
01111,Randolph,AL,524,ATLANTA,36276
01111,Randolph,AL,524,ATLANTA,36278
01111,Randolph,AL,524,ATLANTA,36280
01113,Russell,AL,522,"COLUMBUS, GA",36851
01113,Russell,AL,522,"COLUMBUS, GA",36856
01113,Russell,AL,522,"COLUMBUS, GA",36858
01113,Russell,AL,522,"COLUMBUS, GA",36859
01113,Russell,AL,522,"COLUMBUS, GA",36860
01113,Russell,AL,522,"COLUMBUS, GA",36867
01113,Russell,AL,522,"COLUMBUS, GA",36868
01113,Russell,AL,522,"COLUMBUS, GA",36869
01113,Russell,AL,522,"COLUMBUS, GA",36871
01113,Russell,AL,522,"COLUMBUS, GA",36875
01115,Saint Clair,AL,630,BIRMINGHAM,35004
01115,Saint Clair,AL,630,BIRMINGHAM,35052
01115,Saint Clair,AL,630,BIRMINGHAM,35054
01115,Saint Clair,AL,630,BIRMINGHAM,35112
01115,Saint Clair,AL,630,BIRMINGHAM,35120
01115,Saint Clair,AL,630,BIRMINGHAM,35125
01115,Saint Clair,AL,630,BIRMINGHAM,35128
01115,Saint Clair,AL,630,BIRMINGHAM,35131
01115,Saint Clair,AL,630,BIRMINGHAM,35135
01115,Saint Clair,AL,630,BIRMINGHAM,35146
01115,Saint Clair,AL,630,BIRMINGHAM,35182
01115,Saint Clair,AL,630,BIRMINGHAM,35953
01115,Saint Clair,AL,630,BIRMINGHAM,35987
01117,Shelby,AL,630,BIRMINGHAM,35007
01117,Shelby,AL,630,BIRMINGHAM,35040
01117,Shelby,AL,630,BIRMINGHAM,35043
01117,Shelby,AL,630,BIRMINGHAM,35051
01117,Shelby,AL,630,BIRMINGHAM,35078
01117,Shelby,AL,630,BIRMINGHAM,35080
01117,Shelby,AL,630,BIRMINGHAM,35114
01117,Shelby,AL,630,BIRMINGHAM,35115
01117,Shelby,AL,630,BIRMINGHAM,35124
01117,Shelby,AL,630,BIRMINGHAM,35137
01117,Shelby,AL,630,BIRMINGHAM,35143
01117,Shelby,AL,630,BIRMINGHAM,35144
01117,Shelby,AL,630,BIRMINGHAM,35147
01117,Shelby,AL,630,BIRMINGHAM,35176
01117,Shelby,AL,630,BIRMINGHAM,35178
01117,Shelby,AL,630,BIRMINGHAM,35185
01117,Shelby,AL,630,BIRMINGHAM,35186
01117,Shelby,AL,630,BIRMINGHAM,35187
01117,Shelby,AL,630,BIRMINGHAM,35242
01119,Sumter,AL,711,MERIDIAN,35459
01119,Sumter,AL,711,MERIDIAN,35460
01119,Sumter,AL,711,MERIDIAN,35464
01119,Sumter,AL,711,MERIDIAN,35470
01119,Sumter,AL,711,MERIDIAN,35477
01119,Sumter,AL,711,MERIDIAN,36901
01119,Sumter,AL,711,MERIDIAN,36907
01119,Sumter,AL,711,MERIDIAN,36925
01121,Talladega,AL,630,BIRMINGHAM,35014
01121,Talladega,AL,630,BIRMINGHAM,35032
01121,Talladega,AL,630,BIRMINGHAM,35044
01121,Talladega,AL,630,BIRMINGHAM,35096
01121,Talladega,AL,630,BIRMINGHAM,35149
01121,Talladega,AL,630,BIRMINGHAM,35150
01121,Talladega,AL,630,BIRMINGHAM,35151
01121,Talladega,AL,630,BIRMINGHAM,35160
01121,Talladega,AL,630,BIRMINGHAM,35161
01121,Talladega,AL,630,BIRMINGHAM,36268
01123,Tallapoosa,AL,698,MONTGOMERY,35010
01123,Tallapoosa,AL,698,MONTGOMERY,35011
01123,Tallapoosa,AL,698,MONTGOMERY,36023
01123,Tallapoosa,AL,698,MONTGOMERY,36256
01123,Tallapoosa,AL,698,MONTGOMERY,36850
01123,Tallapoosa,AL,698,MONTGOMERY,36853
01123,Tallapoosa,AL,698,MONTGOMERY,36861
01125,Tuscaloosa,AL,630,BIRMINGHAM,35401
01125,Tuscaloosa,AL,630,BIRMINGHAM,35402
01125,Tuscaloosa,AL,630,BIRMINGHAM,35403
01125,Tuscaloosa,AL,630,BIRMINGHAM,35404
01125,Tuscaloosa,AL,630,BIRMINGHAM,35405
01125,Tuscaloosa,AL,630,BIRMINGHAM,35406
01125,Tuscaloosa,AL,630,BIRMINGHAM,35407
01125,Tuscaloosa,AL,630,BIRMINGHAM,35440
01125,Tuscaloosa,AL,630,BIRMINGHAM,35444
01125,Tuscaloosa,AL,630,BIRMINGHAM,35446
01125,Tuscaloosa,AL,630,BIRMINGHAM,35449
01125,Tuscaloosa,AL,630,BIRMINGHAM,35452
01125,Tuscaloosa,AL,630,BIRMINGHAM,35453
01125,Tuscaloosa,AL,630,BIRMINGHAM,35456
01125,Tuscaloosa,AL,630,BIRMINGHAM,35457
01125,Tuscaloosa,AL,630,BIRMINGHAM,35458
01125,Tuscaloosa,AL,630,BIRMINGHAM,35463
01125,Tuscaloosa,AL,630,BIRMINGHAM,35468
01125,Tuscaloosa,AL,630,BIRMINGHAM,35473
01125,Tuscaloosa,AL,630,BIRMINGHAM,35475
01125,Tuscaloosa,AL,630,BIRMINGHAM,35476
01125,Tuscaloosa,AL,630,BIRMINGHAM,35478
01125,Tuscaloosa,AL,630,BIRMINGHAM,35480
01125,Tuscaloosa,AL,630,BIRMINGHAM,35482
01125,Tuscaloosa,AL,630,BIRMINGHAM,35485
01125,Tuscaloosa,AL,630,BIRMINGHAM,35486
01125,Tuscaloosa,AL,630,BIRMINGHAM,35487
01125,Tuscaloosa,AL,630,BIRMINGHAM,35490
01127,Walker,AL,630,BIRMINGHAM,35038
01127,Walker,AL,630,BIRMINGHAM,35063
01127,Walker,AL,630,BIRMINGHAM,35130
01127,Walker,AL,630,BIRMINGHAM,35148
01127,Walker,AL,630,BIRMINGHAM,35501
01127,Walker,AL,630,BIRMINGHAM,35502
01127,Walker,AL,630,BIRMINGHAM,35503
01127,Walker,AL,630,BIRMINGHAM,35504
01127,Walker,AL,630,BIRMINGHAM,35549
01127,Walker,AL,630,BIRMINGHAM,35550
01127,Walker,AL,630,BIRMINGHAM,35554
01127,Walker,AL,630,BIRMINGHAM,35560
01127,Walker,AL,630,BIRMINGHAM,35573
01127,Walker,AL,630,BIRMINGHAM,35578
01127,Walker,AL,630,BIRMINGHAM,35579
01127,Walker,AL,630,BIRMINGHAM,35580
01127,Walker,AL,630,BIRMINGHAM,35584
01127,Walker,AL,630,BIRMINGHAM,35587
01129,Washington,AL,686,MOBILE-PENSACOLA,36513
01129,Washington,AL,686,MOBILE-PENSACOLA,36518
01129,Washington,AL,686,MOBILE-PENSACOLA,36529
01129,Washington,AL,686,MOBILE-PENSACOLA,36538
01129,Washington,AL,686,MOBILE-PENSACOLA,36539
01129,Washington,AL,686,MOBILE-PENSACOLA,36548
01129,Washington,AL,686,MOBILE-PENSACOLA,36553
01129,Washington,AL,686,MOBILE-PENSACOLA,36556
01129,Washington,AL,686,MOBILE-PENSACOLA,36558
01129,Washington,AL,686,MOBILE-PENSACOLA,36569
01129,Washington,AL,686,MOBILE-PENSACOLA,36581
01129,Washington,AL,686,MOBILE-PENSACOLA,36583
01129,Washington,AL,686,MOBILE-PENSACOLA,36584
01129,Washington,AL,686,MOBILE-PENSACOLA,36585
01131,Wilcox,AL,698,MONTGOMERY,36435
01131,Wilcox,AL,698,MONTGOMERY,36720
01131,Wilcox,AL,698,MONTGOMERY,36721
01131,Wilcox,AL,698,MONTGOMERY,36722
01131,Wilcox,AL,698,MONTGOMERY,36723
01131,Wilcox,AL,698,MONTGOMERY,36726
01131,Wilcox,AL,698,MONTGOMERY,36728
01131,Wilcox,AL,698,MONTGOMERY,36741
01131,Wilcox,AL,698,MONTGOMERY,36751
01131,Wilcox,AL,698,MONTGOMERY,36753
01131,Wilcox,AL,698,MONTGOMERY,36766
01131,Wilcox,AL,698,MONTGOMERY,36768
01131,Wilcox,AL,698,MONTGOMERY,36769
01133,Winston,AL,630,BIRMINGHAM,35540
01133,Winston,AL,630,BIRMINGHAM,35541
01133,Winston,AL,630,BIRMINGHAM,35551
01133,Winston,AL,630,BIRMINGHAM,35553
01133,Winston,AL,630,BIRMINGHAM,35565
01133,Winston,AL,630,BIRMINGHAM,35572
01133,Winston,AL,630,BIRMINGHAM,35575
01133,Winston,AL,630,BIRMINGHAM,35577
02013,Aleutians East,AK,000,(NON-DMA COUNTIES),99553
02013,Aleutians East,AK,000,(NON-DMA COUNTIES),99571
02013,Aleutians East,AK,000,(NON-DMA COUNTIES),99583
02013,Aleutians East,AK,000,(NON-DMA COUNTIES),99612
02013,Aleutians East,AK,000,(NON-DMA COUNTIES),99661
02016,Aleutians West,AK,000,(NON-DMA COUNTIES),99546
02016,Aleutians West,AK,000,(NON-DMA COUNTIES),99547
02016,Aleutians West,AK,000,(NON-DMA COUNTIES),99591
02016,Aleutians West,AK,000,(NON-DMA COUNTIES),99638
02016,Aleutians West,AK,000,(NON-DMA COUNTIES),99660
02016,Aleutians West,AK,000,(NON-DMA COUNTIES),99685
02016,Aleutians West,AK,000,(NON-DMA COUNTIES),99692
02020,Anchorage,AK,743,ANCHORAGE,99501
02020,Anchorage,AK,743,ANCHORAGE,99502
02020,Anchorage,AK,743,ANCHORAGE,99503
02020,Anchorage,AK,743,ANCHORAGE,99504
02020,Anchorage,AK,743,ANCHORAGE,99505
02020,Anchorage,AK,743,ANCHORAGE,99506
02020,Anchorage,AK,743,ANCHORAGE,99507
02020,Anchorage,AK,743,ANCHORAGE,99508
02020,Anchorage,AK,743,ANCHORAGE,99509
02020,Anchorage,AK,743,ANCHORAGE,99510
02020,Anchorage,AK,743,ANCHORAGE,99511
02020,Anchorage,AK,743,ANCHORAGE,99513
02020,Anchorage,AK,743,ANCHORAGE,99514
02020,Anchorage,AK,743,ANCHORAGE,99515
02020,Anchorage,AK,743,ANCHORAGE,99516
02020,Anchorage,AK,743,ANCHORAGE,99517
02020,Anchorage,AK,743,ANCHORAGE,99518
02020,Anchorage,AK,743,ANCHORAGE,99519
02020,Anchorage,AK,743,ANCHORAGE,99520
02020,Anchorage,AK,743,ANCHORAGE,99521
02020,Anchorage,AK,743,ANCHORAGE,99522
02020,Anchorage,AK,743,ANCHORAGE,99523
02020,Anchorage,AK,743,ANCHORAGE,99524
02020,Anchorage,AK,743,ANCHORAGE,99529
02020,Anchorage,AK,743,ANCHORAGE,99530
02020,Anchorage,AK,743,ANCHORAGE,99540
02020,Anchorage,AK,743,ANCHORAGE,99567
02020,Anchorage,AK,743,ANCHORAGE,99577
02020,Anchorage,AK,743,ANCHORAGE,99587
02020,Anchorage,AK,743,ANCHORAGE,99599
02020,Anchorage,AK,743,ANCHORAGE,99695
02050,Bethel,AK,000,(NON-DMA COUNTIES),99545
02050,Bethel,AK,000,(NON-DMA COUNTIES),99551
02050,Bethel,AK,000,(NON-DMA COUNTIES),99552
02050,Bethel,AK,000,(NON-DMA COUNTIES),99557
02050,Bethel,AK,000,(NON-DMA COUNTIES),99559
02050,Bethel,AK,000,(NON-DMA COUNTIES),99561
02050,Bethel,AK,000,(NON-DMA COUNTIES),99575
02050,Bethel,AK,000,(NON-DMA COUNTIES),99578
02050,Bethel,AK,000,(NON-DMA COUNTIES),99589
02050,Bethel,AK,000,(NON-DMA COUNTIES),99607
02050,Bethel,AK,000,(NON-DMA COUNTIES),99609
02050,Bethel,AK,000,(NON-DMA COUNTIES),99614
02050,Bethel,AK,000,(NON-DMA COUNTIES),99621
02050,Bethel,AK,000,(NON-DMA COUNTIES),99622
02050,Bethel,AK,000,(NON-DMA COUNTIES),99626
02050,Bethel,AK,000,(NON-DMA COUNTIES),99630
02050,Bethel,AK,000,(NON-DMA COUNTIES),99634
02050,Bethel,AK,000,(NON-DMA COUNTIES),99637
02050,Bethel,AK,000,(NON-DMA COUNTIES),99641
02050,Bethel,AK,000,(NON-DMA COUNTIES),99651
02050,Bethel,AK,000,(NON-DMA COUNTIES),99655
02050,Bethel,AK,000,(NON-DMA COUNTIES),99656
02050,Bethel,AK,000,(NON-DMA COUNTIES),99668
02050,Bethel,AK,000,(NON-DMA COUNTIES),99679
02050,Bethel,AK,000,(NON-DMA COUNTIES),99680
02050,Bethel,AK,000,(NON-DMA COUNTIES),99681
02050,Bethel,AK,000,(NON-DMA COUNTIES),99690
02060,Bristol Bay,AK,000,(NON-DMA COUNTIES),99613
02060,Bristol Bay,AK,000,(NON-DMA COUNTIES),99633
02060,Bristol Bay,AK,000,(NON-DMA COUNTIES),99670
02068,Denali,AK,000,(NON-DMA COUNTIES),99704
02068,Denali,AK,000,(NON-DMA COUNTIES),99729
02068,Denali,AK,000,(NON-DMA COUNTIES),99743
02068,Denali,AK,000,(NON-DMA COUNTIES),99744
02068,Denali,AK,000,(NON-DMA COUNTIES),99755
02070,Dillingham,AK,000,(NON-DMA COUNTIES),99555
02070,Dillingham,AK,000,(NON-DMA COUNTIES),99569
02070,Dillingham,AK,000,(NON-DMA COUNTIES),99576
02070,Dillingham,AK,000,(NON-DMA COUNTIES),99580
02070,Dillingham,AK,000,(NON-DMA COUNTIES),99628
02070,Dillingham,AK,000,(NON-DMA COUNTIES),99636
02070,Dillingham,AK,000,(NON-DMA COUNTIES),99678
02090,Fairbanks North Star,AK,745,FAIRBANKS,99701
02090,Fairbanks North Star,AK,745,FAIRBANKS,99702
02090,Fairbanks North Star,AK,745,FAIRBANKS,99703
02090,Fairbanks North Star,AK,745,FAIRBANKS,99705
02090,Fairbanks North Star,AK,745,FAIRBANKS,99706
02090,Fairbanks North Star,AK,745,FAIRBANKS,99707
02090,Fairbanks North Star,AK,745,FAIRBANKS,99708
02090,Fairbanks North Star,AK,745,FAIRBANKS,99709
02090,Fairbanks North Star,AK,745,FAIRBANKS,99710
02090,Fairbanks North Star,AK,745,FAIRBANKS,99711
02090,Fairbanks North Star,AK,745,FAIRBANKS,99712
02090,Fairbanks North Star,AK,745,FAIRBANKS,99714
02090,Fairbanks North Star,AK,745,FAIRBANKS,99716
02090,Fairbanks North Star,AK,745,FAIRBANKS,99725
02090,Fairbanks North Star,AK,745,FAIRBANKS,99775
02090,Fairbanks North Star,AK,745,FAIRBANKS,99790
02100,Haines,AK,000,(NON-DMA COUNTIES),99827
02110,Juneau,AK,747,JUNEAU,99801
02110,Juneau,AK,747,JUNEAU,99802
02110,Juneau,AK,747,JUNEAU,99803
02110,Juneau,AK,747,JUNEAU,99811
02110,Juneau,AK,747,JUNEAU,99812
02110,Juneau,AK,747,JUNEAU,99821
02110,Juneau,AK,747,JUNEAU,99824
02110,Juneau,AK,747,JUNEAU,99850
02122,Kenai Peninsula,AK,743,ANCHORAGE,99556
02122,Kenai Peninsula,AK,743,ANCHORAGE,99568
02122,Kenai Peninsula,AK,743,ANCHORAGE,99572
02122,Kenai Peninsula,AK,743,ANCHORAGE,99603
02122,Kenai Peninsula,AK,743,ANCHORAGE,99605
02122,Kenai Peninsula,AK,743,ANCHORAGE,99610
02122,Kenai Peninsula,AK,743,ANCHORAGE,99611
02122,Kenai Peninsula,AK,743,ANCHORAGE,99631
02122,Kenai Peninsula,AK,743,ANCHORAGE,99635
02122,Kenai Peninsula,AK,743,ANCHORAGE,99639
02122,Kenai Peninsula,AK,743,ANCHORAGE,99663
02122,Kenai Peninsula,AK,743,ANCHORAGE,99664
02122,Kenai Peninsula,AK,743,ANCHORAGE,99669
02122,Kenai Peninsula,AK,743,ANCHORAGE,99672
02122,Kenai Peninsula,AK,743,ANCHORAGE,99682
02130,Ketchikan Gateway,AK,000,(NON-DMA COUNTIES),99901
02130,Ketchikan Gateway,AK,000,(NON-DMA COUNTIES),99928
02130,Ketchikan Gateway,AK,000,(NON-DMA COUNTIES),99950
02150,Kodiak Island,AK,000,(NON-DMA COUNTIES),99550
